,CLL.A35246.CEMT_30.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_TTAGGC.FindER2.bed.remDups.bed,CLL.A34962.CEMT_29.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_CAACTA.FindER2.bed.remDups.bed,CLL.A34022.CEMT_4.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_AAGCGA.FindER2.bed.remDups.bed,CLL.A34948.CEMT_27.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_ACCCAG.FindER2.bed.remDups.bed,CLL.A60653.CEMT_95.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_TGAATG.FindER2.bed.remDups.bed,EGAN00001202788_EGAX00001272594_EGAR00001300135_CLL_H3K27me3_SINGLE.FindER2.bed,EGAN00001202787_EGAX00001272597_EGAR00001300138_CLL_H3K27me3_SINGLE.FindER2.bed,EGAN00001265750_EGAX00001272586_EGAR00001300133_CLL_H3K27me3_SINGLE.FindER2.bed,CLL.A34077.CEMT_6.H3K27me3.hg38.bwa-sb.IX2843.C3RULACXX_1_TGAATG.FindER2.bed.remDups.bed,CLL.A35239.CEMT_25.H3K27me3.hg38.bwa-sb.IX2650.C3THCACXX_4_CTCAGA.FindER2.bed.remDups.bed,CLL.A34955.CEMT_28.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_TGAATG.FindER2.bed.remDups.bed,CLL.A60660.CEMT_96.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_CAACTA.FindER2.bed.remDups.bed,CLL.A60667.CEMT_97.H3K27me3.hg38.bwa-sb.IX4419.C9587ANXX_4_TTAGGC.FindER2.bed.remDups.bed,CLL.A34038.CEMT_5.H3K27me3.hg38.bwa-sb.IX2843.C3RULACXX_1_ACCCAG.FindER2.bed.remDups.bed,EGAN00001202789_EGAX00001231899_EGAR00001245925_CLL_H3K27me3_SINGLE.FindER2.bed,EGAN00001235813_EGAX00001234408_EGAR00001248463_CLL_H3K27me3_SINGLE.FindER2.bed,EGAN00001202786_EGAX00001231898_EGAR00001245924_CLL_H3K27me3_SINGLE.FindER2.bed,EGAN00001295796_EGAX00001364335_EGAR00001401453_CLL_H3K27me3_SINGLE.FindER2.bed,CLL.A60646.CEMT_94.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_ACCCAG.FindER2.bed.remDups.bed,CLL.A34941.CEMT_26.H3K27me3.hg38.bwa-sb.IX2650.C3THCACXX_4_AAGCGA.FindER2.bed.remDups.bed
chr10:115913350-115913700,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.21428571428571427,1.0,1.0,1.0,0.5714285714285714,1.0,1.0,0.8571428571428571,1.0,1.0
chr10:115916850-115916950,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0
chr10:115933250-115933350,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,1.0,0.75,0.0,1.0,1.0,1.0,1.0,0.75
chr10:115963950-115964350,0.0,0.0,0.0,0.0,0.0,1.0,0.4375,0.0,1.0,0.9375,1.0,0.375,1.0,0.9375,1.0,0.25,1.0,1.0,1.0,1.0
chr10:115989450-115989550,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0
chr10:115994550-115994600,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
chr10:116072650-116072800,0.0,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
chr10:116073000-116073050,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:116114550-116114700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
chr10:116114900-116114950,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5
chr10:116125750-116126100,0.0,0.0,0.42857142857142855,0.0,0.35714285714285715,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.21428571428571427,1.0,0.35714285714285715,1.0,1.0,1.0,1.0
chr10:116154800-116155000,0.875,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.875,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.875
chr10:116158550-116158650,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.0
chr10:116158850-116159050,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.875
chr10:116175750-116175900,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
chr10:116182650-116182950,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.75,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0
chr10:116197700-116197750,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
chr10:116203650-116203700,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:116214450-116214600,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:116266050-116266150,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75
chr10:116296800-116296900,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.75,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75
chr10:116299100-116299650,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9545454545454546,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:116325300-116325400,0.0,0.0,0.75,0.75,1.0,0.0,0.0,0.75,1.0,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,0.75,0.75
chr10:116463350-116463750,0.1875,0.0,0.0,0.625,0.0,0.0,0.8125,1.0,0.0,1.0,0.75,1.0,1.0,0.4375,0.625,1.0,0.9375,1.0,1.0,1.0
chr10:116530800-116531350,0.0,0.0,0.45454545454545453,0.0,0.8181818181818182,1.0,0.0,0.9545454545454546,1.0,1.0,1.0,0.9545454545454546,1.0,1.0,1.0,1.0,1.0,1.0,0.5454545454545454,0.5909090909090909
chr10:116548350-116548400,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
chr10:116616650-116616750,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0
chr10:116617500-116617600,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,1.0,1.0,1.0,1.0
chr10:116630900-116631050,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334
chr10:116643050-116643350,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9166666666666666,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:116644150-116644300,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.3333333333333333,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.0,0.8333333333333334
chr10:116679350-116679700,0.0,0.0,0.07142857142857142,0.0,0.9285714285714286,0.0,0.0,0.9285714285714286,0.9285714285714286,1.0,0.9285714285714286,0.7142857142857143,0.5,0.7142857142857143,1.0,0.9285714285714286,1.0,1.0,0.2857142857142857,1.0
chr10:116712150-116712250,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.75,1.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0,0.75
chr10:116715600-116715650,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:116752450-116752500,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:116757700-116757850,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.8333333333333334,1.0,0.0,1.0
chr10:116779950-116780350,0.0,0.0,0.0,0.625,1.0,0.375,0.0,1.0,0.9375,1.0,1.0,1.0,0.75,0.0,1.0,1.0,0.9375,1.0,1.0,0.625
chr10:116789600-116789700,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,0.75,1.0,0.75,1.0,1.0,1.0,1.0,1.0
chr10:116794050-116794100,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:116808250-116808300,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:116810550-116810750,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
chr10:116867700-116867750,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:116875350-116875600,0.0,0.0,0.0,0.3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9,0.6,1.0,1.0,0.3,1.0,1.0,1.0
chr10:116881800-116881950,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0
chr10:116883650-116883850,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.875,1.0,0.0,0.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.0
chr10:116896650-116896700,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
chr10:116897250-116897350,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0
chr10:116968850-116968950,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.75,1.0,0.75,1.0,1.0,0.0,0.75,1.0,0.0,1.0,0.75,0.0
chr10:117024900-117024950,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:117034100-117034250,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,0.0,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,1.0,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,0.0,0.8333333333333334
chr10:117096850-117097000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0
chr10:117097150-117097300,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.8333333333333334,1.0,1.0,0.8333333333333334,0.3333333333333333,1.0,1.0,1.0,0.0,1.0
chr10:117102750-117103000,0.4,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.1
chr10:117258150-117258250,0.0,0.0,0.0,0.0,0.75,1.0,1.0,1.0,0.75,0.75,0.75,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.75
chr10:117397800-117397850,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:117520400-117520500,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.75,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:117678550-117678600,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:117754300-117754350,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:117812000-117812100,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:117827900-117828300,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9375,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9375,1.0
chr10:117889000-117889050,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:118088500-118088550,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:118093650-118093700,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:118142600-118142750,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334
chr10:118191450-118191800,1.0,0.21428571428571427,0.0,0.0,0.0,0.14285714285714285,0.0,0.35714285714285715,1.0,0.0,0.3571428571428571,1.0,1.0,0.21428571428571427,1.0,1.0,1.0,1.0,1.0,1.0
chr10:118193150-118193250,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.75,1.0,1.0,1.0,1.0,1.0
chr10:118279950-118280000,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:118357500-118357550,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:118429200-118429300,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75
chr10:118480050-118480150,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.75,1.0,1.0,1.0,1.0,0.75
chr10:118486200-118486300,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.75,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.75,1.0,0.75
chr10:118486650-118486850,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:118488100-118488150,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
chr10:118494350-118494450,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.75,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
chr10:118927500-118927550,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:119203100-119203150,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0
chr10:119616600-119616650,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:119979800-119979850,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0
chr10:120014400-120014450,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
chr10:120042850-120042900,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:120093900-120093950,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:120182750-120183050,0.6666666666666666,0.0,0.0,0.0,0.4166666666666667,1.0,0.0,1.0,0.9166666666666666,0.6666666666666666,0.16666666666666666,1.0,1.0,0.4166666666666667,1.0,1.0,1.0,1.0,1.0,0.9166666666666666
chr10:120220950-120221050,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.0,1.0,0.75,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0
chr10:120233400-120233500,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,0.0
chr10:120250050-120250100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
chr10:120293800-120293850,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:120314600-120314700,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
chr10:120335500-120335650,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334
chr10:120360550-120360600,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
chr10:120373350-120373450,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.75
chr10:120385800-120385850,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
chr10:120391700-120391800,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75
chr10:120407400-120407500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.75,0.0,0.75,1.0,1.0,1.0,0.75
chr10:120430100-120430200,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0,0.75,1.0
chr10:120494700-120494800,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:120501500-120501750,0.6,0.0,0.0,0.0,0.0,0.6,0.1,1.0,1.0,0.0,0.0,1.0,1.0,0.9,1.0,0.7,1.0,1.0,0.3,1.0
chr10:120504250-120504300,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:120541000-120541050,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
chr10:120559700-120559800,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.75,0.75,0.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.75,0.75
chr10:120570900-120571100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:120580350-120580500,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0
chr10:120580650-120580700,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:120583450-120583700,0.0,0.2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5
chr10:120606050-120606100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.5
chr10:120664700-120664800,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.75,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:120679500-120679550,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:120687650-120687750,0.0,0.0,0.75,0.0,1.0,0.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0
chr10:120693300-120693350,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
chr10:120700500-120700650,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:120735650-120735700,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
chr10:120735850-120735900,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
chr10:120744550-120744600,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:120746850-120746950,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.75,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75
chr10:120750050-120750150,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,0.0
chr10:120758700-120758900,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:120771850-120771900,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
chr10:120776550-120777100,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9545454545454546,1.0,1.0,0.8181818181818182,1.0,1.0,1.0,0.5909090909090909,0.9545454545454546,1.0
chr10:120781500-120781650,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:120784650-120784750,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.0,0.0,1.0,0.75
chr10:120785950-120786050,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
chr10:120788900-120789100,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.875,0.875,0.875,0.0,0.0,1.0
chr10:120811500-120811650,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
chr10:121009600-121009650,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
chr10:121033350-121033950,0.0,0.0,0.0,0.0,0.25,1.0,0.625,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:121046850-121046950,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.75,0.75,1.0,0.75,0.75,1.0,1.0,1.0,0.0,1.0
chr10:121064350-121064500,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334
chr10:121064900-121065000,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,1.0,0.0,1.0
chr10:121104000-121104050,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
chr10:121139250-121139550,0.0,0.0,0.0,0.0,1.0,0.0,0.25,1.0,1.0,0.75,0.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0
chr10:121158900-121159100,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
chr10:121195750-121195950,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,1.0
chr10:121215250-121215300,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
chr10:121240450-121240750,0.0,0.0,0.0,0.0,0.9166666666666666,0.6666666666666666,0.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.4166666666666667,1.0,1.0,1.0,1.0,1.0,1.0
